1,0.6546402,0.9136098,0.7234651,0.8616091,0.6554523,0.8452325,0.5729555,0.7953091,0.400352,0.7483391,0.2848795,0.3875982,0.01244554,0.286541,0,0.1010421,0.1215716,0.04027045,0.2065744,0.003132998,0.415513,0.03021866,0.661921,0.1364797,0.8437858,0.2140387,0.9186261,0.4023625,1,0.6230208,0.9950694,0.785518,0.9020691,0.8464768,0.841601,0.9161011,0.6812454,0.9225716,0.4291125,0.9225716,0.4291125,Ball
1,0.6989873,0.9910547,0.7288486,0.9575032,0.6338063,0.9276521,0.542886,0.7085397,0.2267113,0.4887259,0.03078233,0.3606622,0,0.2704031,0.02052631,0.1772715,0.08724695,0.07300718,0.2949539,0,0.5383307,0.02306925,0.6704407,0.1266661,0.8571317,0.2097367,0.9311758,0.321461,0.9678084,0.5400785,1,0.6416164,0.9783545,0.8251881,0.8299983,0.89661,0.7505938,0.9589431,0.3197045,0.9589431,0.3197045,Ball
0.9886054,0.2897239,0.9217867,0.2188187,0.8297428,0.1508883,0.6401571,0.004704876,0.5273113,0,0.4215783,0.005271789,0.1997652,0.1290532,0.1034128,0.2235298,0.04515428,0.3436581,0.01296452,0.4802495,0.02068315,0.7459697,0.07631934,0.849725,0.1502966,0.9157199,0.4309002,1,0.5565238,0.9901335,0.8006791,0.8927396,0.8915654,0.8080718,0.9546351,0.7525447,0.988952,0.647442,1,0.5537798,1,0.5537798,Ball
0.9824107,0.2335326,0.9146448,0.2239262,0.7730454,0.1633688,0.6866794,0.06675006,0.4319763,0,0.4319763,0,0.2268786,0.1050322,0.1284256,0.1984876,0.0597189,0.281443,0.04389451,0.4021042,0.02013378,0.685681,0.06386745,0.7843184,0.1411064,0.8785616,0.2629797,0.9421818,0.3715359,0.9831923,0.6755964,0.9614722,0.8146244,0.9230505,0.9109693,0.8206562,0.9621554,0.7586624,1,0.6506653,1,0.6506653,Ball
1,0.2324958,0.7577765,0.09634413,0.631089,0.02317615,0.3963681,0.02186629,0.1971817,0.1260033,0.1239756,0.1914967,0,0.4082644,0.005431332,0.551451,0.04843009,0.7785923,0.2345734,0.9348124,0.7689252,0.245099,0.6623597,1,0.7681915,0.967639,0.918004,0.8506556,0.9730732,0.6872316,0.944939,0.5190858,0.9347534,0.4537752,0.8536971,0.3307553,0.8164499,0.2949663,0.7689252,0.245099,0.7689252,0.245099,Ball
0.8647917,0.2632201,0.9023789,0.3919933,0.9230108,0.4375556,0.9162815,0.5385274,0.892005,0.6825536,0.8655741,0.7804699,0.727137,0.9194593,0.625469,0.9690744,0.3787679,1,0.1004888,0.8436686,0.03935453,0.7492549,0.01850849,0.4735148,0.1117045,0.2795809,0.2157338,0.1815714,0.4140468,0.0412627,0.6690841,0,0.8966684,0.04003782,0.9666285,0.076524,0.9900714,0.2408552,0.9718682,0.2682137,0.9718682,0.2682137,Ball
0.9498465,0.3717827,1,0.5081092,0.9329839,0.6677897,0.8064814,0.8449407,0.610742,0.9697638,0.4148114,0.9897234,0.3439116,1,0.1436255,0.8727238,0.03777365,0.7174413,0,0.5505925,0.0581213,0.2378424,0.08679242,0.1652387,0.2793017,0.04043456,0.3823993,0.02230371,0.5221327,0,0.7058169,0.07512205,0.7551899,0.1068566,0.8738876,0.2287996,0.8820512,0.2750975,0.880786,0.3200914,0.8344682,0.1447023,Ball
0.9538982,0.4610399,0.9980901,0.5700008,0.9783947,0.7256417,0.8666877,0.8872567,0.8164947,0.940774,0.8831741,0.3029961,0.3257809,0.9803008,0.1990445,0.9781452,0.04386614,0.7093857,0,0.6396037,0.8831741,0.3029961,0.2334135,0.2153308,0.3870488,0.1141473,0.4666153,0.06387974,0.6583431,0,0.8831741,0.3029961,0.8625383,0.1323836,0.8940608,0.2521289,0.8896941,0.3315455,0.8831741,0.3029961,0.8831741,0.3029961,Ball
0.9428944,0.3798954,0.9984133,0.5547923,0.9462997,0.6634485,0.7620367,0.8803279,0.6390416,0.9663918,0.5160763,0.9834414,0.2383317,0.965452,0.05474018,0.8491346,0.01343648,0.7478812,0.0102451,0.5623881,0.07689819,0.3342842,0.1469042,0.2367894,0.3190511,0.122591,0.5695921,0.03956924,0.6580476,0.06718792,0.7350838,0.1290366,0.8458367,0.2187912,0.8651238,0.2641654,0.88305,0.327247,0.7537493,0,0.7537493,0,Ball
0.8714504,0.08924305,0.9597008,0.3077076,1,0.4613211,0.9497597,0.6816924,0.8842253,0.7790212,0.7422451,0.9423293,0.5411922,1,0.3784589,0.9834813,0.1064105,0.8637017,0.04222965,0.7908209,0.01625499,0.5686707,0.02644785,0.3261338,0.2087658,0.1574123,0.3107325,0.08501007,0.3904529,0.03733564,0.7252313,0.07591553,0.7721433,0.107691,0.8233146,0.1607357,0.7560726,0.1835169,0.7204741,0,0.7204741,0,Ball
0.9712341,0.3136371,0.9712341,0.3136371,0.9194828,0.7591763,0.9194828,0.7591763,0.8149083,0,0.5155112,1,0.3640114,0.9812276,0.1428278,0.8753185,0.06818076,0.8030208,0,0.5807134,0.01124832,0.478189,0.1230772,0.259986,0.8149083,0,0.3338941,0.1412632,0.5379764,0.08634599,0.7741823,0.1286706,0.8533705,0.1516937,0.954281,0.2560862,0.9355405,0.2960991,0.8149083,0,0.8149083,0,Ball
0.9747775,0.3797917,0.9307653,0.6699763,0.7705686,0.9199878,0.7705686,0.9199878,0.9575999,0.0893969,0.4164595,0.9684475,0.1536817,0.8366501,0.1536817,0.8366501,0.9575999,0.0893969,0.02104277,0.4053625,0.02104277,0.4053625,0.06047178,0.2913099,0.9575999,0.0893969,0.5715067,0,0.7011527,0.01280928,0.7973142,0.02098872,0.9575999,0.0893969,1,0.1164049,0.9575999,0.0893969,0.9575999,0.0893969,0.9575999,0.0893969,Ball
0.8075905,0.3803917,0.9390496,0.4859272,0.9664319,0.5465009,0.9604314,0.7236871,0.903287,0.804983,0.8204144,0.8922272,0.5720859,1,0.243053,0.9437125,0.243053,0.9437125,0.01742751,0.816353,0.01137555,0.6197018,0.06000075,0.5389816,0.1534647,0.4325542,0.4056893,0.2449824,0.5435084,0.2145803,0.7447529,0.2362755,0.7805657,0.2750088,0.7799923,0.3396572,0.7215909,0.1878763,0.6241404,0,0.6241404,0,Ball
0.9378477,0.1037562,0.9616533,0.2707225,0.9817114,0.5356185,0.9391705,0.6500375,0.8518837,0.7916406,0.6285551,0.9519905,0.4719414,0.9988782,0.1689148,0.9238506,0.08125518,0.8307311,0,0.5995921,0.02690355,0.4874469,0.06306668,0.3448721,0.2036964,0.170608,0.3107681,0.08123564,0.5813177,0,0.6757524,0.008799024,0.7741697,0.1075257,0.8075423,0.1656478,0.8429019,0.2256296,0.798423,0.2434329,0.798423,0.2434329,Ball
0.7649152,0.1570936,0.8539392,0.2400135,0.9463141,0.2896293,0.9952264,0.4886934,0.9691083,0.6328873,0.8917133,0.7455294,0.7817808,0.8628566,0.4907961,1,0.1679354,0.9381472,0.1679354,0.9381472,0.7994629,0,0,0.6003118,0.1207813,0.3579751,0.1207813,0.3579751,0.2845224,0.1454365,0.3883838,0.05651781,0.5539387,0.02161876,0.7055067,0.05503719,0.7436247,0.04120345,0.7994629,0,0.7994629,0,Ball
0.9643704,0.1169604,0.9819193,0.3402728,1,0.5329382,0.8913152,0.7756269,0.7826733,0.8958187,0.4957344,1,0.4957344,1,0.1734411,0.9143521,0.07992162,0.8212218,0,0.539637,0.04529277,0.4147074,0.121424,0.2824138,0.3409736,0.06111471,0.4564787,0.006560425,0.5956163,0,0.6902861,0.01364504,0.8367457,0.07322723,0.8929318,0.1531023,0.869585,0.1466121,0.8885826,0.01759359,0.8885826,0.01759359,Ball
0.9770739,0.2349317,0.9770739,0.2349317,1,0.5405967,0.9642308,0.6889784,0.7838855,0.9118959,0.663249,0.9803347,0.5268238,1,0.1674516,0.9106631,0.09434751,0.8097346,0,0.5711326,0.03727136,0.4547922,0.154605,0.2123685,0.2699361,0.1062711,0.387067,0.02530055,0.7142838,0.01796744,0.8198729,0.04805,0.936872,0.1462445,0.9795405,0.2034494,0.9762589,0.2341419,0.981884,0.178242,0.981884,0.178242,Ball
0.9687977,0.3526715,0.9477795,0.6508592,0.7123957,0.8715534,0.7123957,0.8715534,0.4099635,1,0.2328238,0.9726112,0.0883973,0.9026694,0.007181331,0.7840551,0,0.6900784,0.06073161,0.4219405,0.8447273,0.02794119,0.253316,0.1852449,0.5572509,0,0.7073959,0.01612336,0.8706264,0.09372502,0.8706264,0.09372502,0.9851908,0.2344525,1,0.2982291,0.9775389,0.2437429,0.8447273,0.02794119,0.8447273,0.02794119,Ball
1,0.2267416,0.9976547,0.46957,0.8300873,0.7604718,0.6952254,0.8625875,0.6952254,0.8625875,0.4235023,1,0.1683775,0.8856799,0,0.6147076,0,0.6147076,0.005289807,0.3342715,0.1098242,0.2001598,0.4013065,0.02890196,0.5622934,0.003405923,0.6824191,0,0.837769,0.09028216,0.837769,0.09028216,0.8924718,0.269107,0.8909682,0.4161652,0.857903,0.442816,0.8063909,0.2886532,0.8063909,0.2886532,Ball
0.8646239,0.3213876,0.975177,0.4622569,1,0.5500075,0.9099816,0.7593587,0.7303129,0.9415367,0.589957,0.9998666,0.3163569,0.9839932,0.1805012,0.9243905,0.06810451,0.8023904,0,0.5081361,0.87481,0.133577,0.1981434,0.164279,0.2620799,0.0740702,0.5594141,0,0.6613926,0.02495934,0.7706829,0.06040614,0.8889535,0.1325837,0.8618752,0.1914592,0.9086997,0.1844587,0.87481,0.133577,0.87481,0.133577,Ball
0.7012771,0.09056545,0.8277594,0.2235008,0.9398842,0.2531124,1,0.4272613,0.9801688,0.5670266,0.7907555,0.8006708,0.6904511,0.8980069,0.5734501,0.9687561,0.302613,0.949725,0.05567829,0.7634461,0,0.6382142,0.01663258,0.4703605,0.04306719,0.2901349,0.1677122,0.122275,0.3578796,0.04590806,0.3578796,0.04590806,0.5405502,0.04049314,0.669541,0.07611845,0.7233955,0.08090014,0.7236527,0,0.7236527,0,Ball
0.9781919,0.2334533,0.9627735,0.4690332,0.9209017,0.6407271,0.7218144,0.8932903,0.4515351,0.9926316,0.2941018,1,0.1457431,0.9373043,0.0315813,0.764353,0.0315813,0.764353,0.02998182,0.503581,0.07808607,0.3834239,0.1531309,0.2712156,0.3770646,0.1054976,0.6068365,0.005774348,0.73612,0,0.8587888,0.03218351,0.9924878,0.1142443,0.9754376,0.178005,0.9754376,0.178005,1,0.0413912,1,0.0413912,Ball
1,0.3178538,0.9571232,0.5985609,0.9086073,0.7322814,0.8170012,0.8233178,0.5321348,0.9825726,0.3865691,1,0.1143047,0.8393964,0.1143047,0.8393964,0,0.523601,0.09434165,0.2990941,0.2170427,0.1926446,0.2558943,0.1179805,0.4982214,0.01059867,0.6455885,0,0.7933738,0.01023674,0.890451,0.01845671,0.9925407,0.142845,0.9775525,0.1845547,0.8738426,0.1374885,0.8681444,0.03670192,0.8681444,0.03670192,Ball
0.9157462,0.7223113,0.8356468,0.8494764,0.7403433,0.464033,0.4068935,1,0.7403433,0.464033,0.07084478,0.768423,0.7403433,0.464033,0,0.4646131,0.7403433,0.464033,0.2937528,0.07863455,0.7403433,0.464033,0.7611599,0.01755664,0.7403433,0.464033,1,0.2293463,0.7403433,0.464033,0.9592016,0.4063756,0.7403433,0.464033,0.8611467,0.6850327,0.7403433,0.464033,0.7403433,0.464033,0.7403433,0.464033,Ball
0.8778462,0.2814808,0.9793111,0.4812653,1,0.6356991,0.9548244,0.7351126,0.7215642,0.9287729,0.5581192,0.9803604,0.4249419,1,0.1132391,0.8687578,0,0.6539155,0.01904408,0.5263773,0.05145917,0.4065591,0.1728671,0.1682024,0.3004466,0.07391401,0.466679,0.02520973,0.6537994,0.05043482,0.7087286,0.09054153,0.7920856,0.2266023,0.7895985,0.2457414,0.8274321,0.1907781,0.8274321,0.1907781,0.8274321,0.1907781,Ball
0.9587584,0.297544,1,0.5014871,0.859773,0.7223514,0.7542133,0.8404653,0.5120018,0.9850276,0.5120018,0.9850276,0.2870114,0.9761832,0.05445986,0.777015,0.02059276,0.6866345,0.0228927,0.4035827,0.09400092,0.1989723,0.1768278,0.1171274,0.3173066,0.05942307,0.5690631,0.01528403,0.6654084,0.03915328,0.8086777,0.1405591,0.8431318,0.2849809,0.8465251,0.3569235,0.821323,0.3758851,0.7210458,0.2609939,0.7210458,0.2609939,Ball
0.8343723,0.2160169,0.9463533,0.3568723,1,0.4614984,0.8922941,0.719785,0.8922941,0.719785,0.6910542,0.9107327,0.539282,0.958044,0.2279029,0.9595155,0.1234691,0.8730001,0.03966805,0.7735682,0.008585008,0.6754739,0.02733169,0.4045064,0.02733169,0.4045064,0.1913773,0.1579258,0.2881063,0.05442136,0.4370303,0.01646203,0.6365138,0,0.7818142,0.04204481,0.7418624,0.02487976,0.7403002,0.004894557,0.7403002,0.004894557,Ball
0.9759102,0.3468542,1,0.518643,1,0.518643,0.9343397,0.7325909,0.8713192,0.8328297,0.8171711,0.9130726,0.7207172,0.9711951,0.6234627,1,0.2164665,0.8356535,0.1618327,0.7704759,0.0697813,0.6718127,0.01952538,0.5262762,0,0.434523,0.05048706,0.3256716,0.09501313,0.2123505,0.1907599,0.1109942,0.5237245,0.006724855,0.6668463,0,0.6668463,0,0.7358845,0.01447464,0.7358845,0.01447464,Ball
0.8710427,0.2196328,0.8710427,0.2196328,1,0.4419888,0.956767,0.6642442,0.8200717,0.8794982,0.8200717,0.8794982,0.6326071,1,0.317009,0.942821,0.1780192,0.8719478,0.0979589,0.7806708,0.9841587,0.08547814,0,0.2918574,0.08577446,0.1836908,0.1959982,0.07174508,0.467356,0.0134868,0.625348,0.004990822,0.7401196,0.02313195,0.9304698,0.1002007,0.9841587,0.08547814,0.9841587,0.08547814,0.9841587,0.08547814,Ball
0.6267802,0.1433159,0.7232563,0.2834633,0.9265824,0.1175459,0.9703274,0.4446096,0.9265824,0.1175459,0.9074147,0.7779795,0.9265824,0.1175459,0.7565182,0.9436532,0.9265824,0.1175459,0.2644498,0.9863527,0.9265824,0.1175459,0,0.6613485,0.9265824,0.1175459,0.04033849,0.3691609,0.9265824,0.1175459,0.3690608,0.05352857,0.9265824,0.1175459,0.6880099,0,0.9265824,0.1175459,0.9265824,0.1175459,0.9265824,0.1175459,Ball
0.5736727,0.1477316,0.6680875,0.2018252,0.7624785,0.2320223,0.9327735,0.3207948,0.9754987,0.4021156,0.9894436,0.6266659,0.8745513,0.8182654,0.7990842,0.887924,0.7046366,0.9704232,0.4576295,1,0.2376691,0.8987666,0.1244829,0.8242302,0,0.6689519,0.01593299,0.5661834,0.05332696,0.4537771,0.2268422,0.3059586,0.4417324,0.256481,0.5305075,0.2618982,0.6050581,0.2565583,0.6901855,0,0.6901855,0,Ball
0.8356473,0.2750658,0.9549047,0.3994032,0.9801391,0.4809768,0.9780598,0.6803874,0.9433525,0.7970319,0.7982893,0.9188495,0.7015921,0.9735274,0.4793744,0.9796388,0.1832726,0.8255598,0.07223038,0.7066066,0,0.5490502,0.01670055,0.4674659,0.04428149,0.3809083,0.1557133,0.2661687,0.3679824,0.2042676,0.4380562,0.1990508,0.6175963,0.1688388,0.7370307,0.2049171,0.8084249,0.2152118,0.8364213,0,0.8364213,0,Ball
0.6191374,0.0480362,0.7534607,0.2091324,0.8908741,0.283413,0.9542036,0.3199406,1,0.5417665,0.8940766,0.7582077,0.8494991,0.8344913,0.662124,0.9491779,0.4217331,0.985352,0.3087169,0.916281,0.07441164,0.785476,0,0.5990056,0.009770798,0.5330555,0.05416501,0.3202125,0.1226749,0.2422206,0.2902173,0.1266747,0.5141682,0.1007925,0.6964597,0.1333866,0.7138613,0.1241183,0.768348,0,0.768348,0,Ball
0.8333447,0.1404051,0.9576832,0.3317153,1,0.5043144,0.914679,0.7276231,0.8324236,0.8201184,0.6245373,0.9463031,0.525218,0.9845111,0.4111453,1,0.166958,0.8880883,0,0.6876498,0.7405968,0,0.03941287,0.4255649,0.182474,0.2418385,0.2813151,0.1577018,0.3902024,0.1152385,0.6584684,0.1519963,0.7000846,0.1698373,0.7608279,0.2270517,0.8024163,0.2263262,0.7405968,0,0.7405968,0,Ball
0.4945908,0.05403966,0.5766509,0.194355,0.6725971,0.2064336,0.8910435,0.3071882,0.9641075,0.4058011,1,0.5134079,0.8966177,0.765986,0.7197012,0.9552087,0.7197012,0.9552087,0.463389,1,0.235294,0.9174975,0.05483188,0.7765022,0.05483188,0.7765022,0,0.6009436,0.04665502,0.390052,0.07919692,0.2807492,0.1770955,0.1947605,0.2675539,0.1139274,0.5198737,0.06566848,0.6030579,0,0.6030579,0,Ball
0.9495357,0.2221453,0.9937634,0.480634,0.9300105,0.6137112,0.8059738,0.8217771,0.7145121,0.9137902,0.5211685,1,0.3199465,0.9880148,0.2069855,0.871971,0.05265757,0.7229752,0,0.5147762,0.9426991,0.1431825,0.1221437,0.113338,0.2326679,0.04091676,0.4527363,0.01872822,0.6619554,0,0.7571699,0.03538366,0.8909479,0.09331635,0.9752169,0.1963545,0.9815055,0.2616154,0.9426991,0.1431825,0.9426991,0.1431825,Ball
0.9541901,0.3604911,1,0.567276,0.9640379,0.6647419,0.8580568,0.825608,0.705628,0.9582468,0.8851637,0.1587667,0.4321191,0.9719183,0.1960023,0.8251057,0.06457523,0.6717197,0,0.4696906,0.8851637,0.1587667,0.1255277,0.195999,0.2157955,0.1203905,0.3973509,0.03944645,0.7090514,0.06401215,0.8851637,0.1587667,0.8474666,0.1836168,0.9020411,0.2782831,0.9143481,0.3055699,0.8851637,0.1587667,0.8851637,0.1587667,Ball
0.7198278,0.1846427,0.8576105,0.2967449,0.962957,0.4095397,1,0.5711653,0.9231405,0.7605437,0.8412566,0.8479305,0.7860652,0.9174724,0.593102,0.9965293,0.4675772,1,0.3396663,0.9702013,0.1126947,0.8323599,0,0.6362846,0.00157477,0.5152602,0.0965142,0.3030829,0.2072449,0.2268961,0.3019736,0.1723214,0.5730151,0.09896556,0.6683743,0.08256236,0.7719141,0.1177926,0.7783372,0,0.7783372,0,Ball
0.2961061,0,0.5357745,0.2129164,0.6788012,0.2378776,0.908375,0.3306484,0.9807634,0.4171095,1,0.5172155,0.9691157,0.7400602,0.8471687,0.9023743,0.7494192,0.9648082,0.5232415,1,0.2661108,0.9310449,0.1713867,0.8619388,0.07704306,0.7794198,0,0.6114951,0.006503877,0.4704324,0.05061669,0.3811518,0.1821816,0.2389213,0.2724101,0.2028905,0.4692468,0.1286862,0.5875508,0.001718491,0.5875508,0.001718491,Ball
0.5471556,0.1285081,0.8339772,0.2853853,0.9138995,0.3320746,1,0.4852152,0.6916332,0,0.9026375,0.7807457,0.7712058,0.9404759,0.5940967,1,0.6916332,0,0.2976975,0.9492502,0.1079883,0.8569617,0.003228433,0.7223197,0.6916332,0,0.04136849,0.4900814,0.1280248,0.3516102,0.2834965,0.2248024,0.6916332,0,0.5540235,0.1461676,0.6534828,0.1281406,0.6916332,0,0.6916332,0,Ball
0.9197459,0.2613648,0.9959286,0.4413173,0.9625608,0.6625146,0.8958302,0.7599002,0.743912,0.923816,0.5233889,1,0.278855,0.959721,0.1943238,0.9339293,0.03107374,0.7641485,0.001230702,0.5774757,0.04397298,0.3806784,0.1452504,0.1848755,0.265833,0.04962148,0.3828847,0.01257316,0.568629,0,0.7127869,0.05210445,0.8125648,0.1753105,0.8984815,0.2682248,0.9293038,0.2852618,0.9660605,0.2635698,0.949778,0.2149925,Ball
0.900762,0.2072497,1,0.5175943,0.988803,0.6333691,0.8691418,0.8363811,0.79334,0.9106182,0.6004249,0.9636675,0.4067267,1,0.2192071,0.9240469,0.06792601,0.8245187,0,0.6387654,0.005013418,0.5381805,0.1148782,0.2544533,0.1918528,0.1816702,0.3030318,0.0533256,0.4815461,0,0.6589116,0.006099031,0.7512025,0.02867641,0.8613045,0.1109285,0.9369659,0.2021604,0.9545873,0.2076736,0.9545873,0.2076736,Ball
0.885261,0.2005066,0.9787197,0.4638736,1,0.6376307,0.971751,0.7385571,0.858369,0.8794636,0.6985532,0.9920103,0.5260753,0.9837573,0.3028137,0.8965705,0.1825433,0.8340694,0.02393089,0.6706692,0.001219256,0.4907289,0.03806023,0.3864222,0.09376466,0.2092182,0.216528,0.07842875,0.4281769,0.01050268,0.6470428,0,0.8069782,0.08825002,0.8387461,0.1356211,0.9277839,0.1907303,0.939297,0.2079774,0.939297,0.2079774,Ball
0.3605286,0,0.3970844,0.1071264,0.4606882,0.132927,0.6962929,0.1988304,0.8979132,0.293122,0.9487604,0.3673424,0.9946406,0.5524604,0.9645681,0.7422546,0.9110823,0.8263571,0.8353298,0.8725994,0.5135615,0.1382636,0.401764,1,0.1889715,0.9317786,0.09185638,0.8810514,0,0.7504635,0.01283206,0.6559335,0.08550505,0.4427409,0.2716088,0.2386554,0.4056132,0.1482272,0.5135615,0.1382636,0.5135615,0.1382636,Ball
0.4645114,0.05648192,0.6593278,0.1739208,0.6593278,0.1739208,0.9012402,0.2471011,1,0.4024471,0.9945766,0.5057319,0.9264331,0.7023616,0.7807984,0.8482796,0.6984089,0.913763,0.4964371,0.9843297,0.3024217,0.9675267,0.1723491,0.8761758,0.01658314,0.7400733,0,0.6424552,0.02418786,0.4451965,0.1442093,0.295718,0.233467,0.2466907,0.4307233,0.2031246,0.5880784,0.1113392,0.6268521,0,0.6268521,0,Ball
0.8333133,0.14258,0.9640486,0.2912687,1,0.4681738,0.9966917,0.5771596,0.9030626,0.7786241,0.8596699,0.8701806,0.7015042,0.9852855,0.5907882,1,0.3435367,0.9672354,0.2383834,0.9027578,0.06408732,0.7754529,0.03759986,0.6849732,0.01362501,0.4856231,0.1154692,0.2879095,0.1753878,0.229727,0.2938769,0.1730634,0.4988906,0.0634897,0.7642595,0.02293322,0.8365738,0.0240425,0.8608199,0,0.8608199,0,Ball
0.8074848,0,0.9943244,0.1643158,1,0.2624292,0.9831749,0.3948957,0.8719344,0.771099,0.8020707,0.8662108,0.732336,0.9388978,0.4908625,1,0.2455982,0.9073107,0.1384843,0.8345294,0.8341555,0.02207492,0,0.4605742,0.02307389,0.3576616,0.05563683,0.2588608,0.228018,0.1071489,0.3553579,0.05879603,0.4448834,0.03138342,0.7765406,0.02612486,0.7765406,0.02612486,0.8341555,0.02207492,0.8341555,0.02207492,Ball
